id,req_company_name,req_cik,req_url,ret_cik,ret_company_name,ret_description,ret_filing_date,ret_sec_accession_number,ret_title,ret_url
5488,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/0001437749-15-011439-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",0001437749-15-011439.txt,2015-06-01 06:02:01,0001437749-15-011439,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/0001437749-15-011439.txt
5489,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312514221622/0001193125-14-221622-index.htm,874716,IDEXX LABORATORIES INC /DE,d734156dsd.htm,2014-06-02 12:46:36,0001193125-14-221622,FORM SD,https://www.sec.gov/Archives/edgar/data/874716/000119312514221622/d734156dsd.htm
5490,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312514221622/0001193125-14-221622-index.htm,874716,IDEXX LABORATORIES INC /DE,d734156dex102.htm,2014-06-02 12:46:36,0001193125-14-221622,EX-1.02,https://www.sec.gov/Archives/edgar/data/874716/000119312514221622/d734156dex102.htm
5491,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312514221622/0001193125-14-221622-index.htm,874716,IDEXX LABORATORIES INC /DE,0001193125-14-221622.txt,2014-06-02 12:46:36,0001193125-14-221622,Complete submission text file,https://www.sec.gov/Archives/edgar/data/874716/000119312514221622/0001193125-14-221622.txt
5492,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312515209003/0001193125-15-209003-index.htm,874716,IDEXX LABORATORIES INC /DE,d937550dsd.htm,2015-06-01 16:05:57,0001193125-15-209003,FORM SD,https://www.sec.gov/Archives/edgar/data/874716/000119312515209003/d937550dsd.htm
5493,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312515209003/0001193125-15-209003-index.htm,874716,IDEXX LABORATORIES INC /DE,d937550dex101.htm,2015-06-01 16:05:57,0001193125-15-209003,EX-1.01,https://www.sec.gov/Archives/edgar/data/874716/000119312515209003/d937550dex101.htm
5494,IDEXX LABORATORIES INC /DE,874716,http://www.sec.gov/Archives/edgar/data/874716/000119312515209003/0001193125-15-209003-index.htm,874716,IDEXX LABORATORIES INC /DE,0001193125-15-209003.txt,2015-06-01 16:05:57,0001193125-15-209003,Complete submission text file,https://www.sec.gov/Archives/edgar/data/874716/000119312515209003/0001193125-15-209003.txt
5495,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891314001920/0001178913-14-001920-index.htm,928876,TOWER SEMICONDUCTOR LTD,zk1415061.htm,2014-06-02 06:14:02,0001178913-14-001920,,https://www.sec.gov/Archives/edgar/data/928876/000117891314001920/zk1415061.htm
5496,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891314001920/0001178913-14-001920-index.htm,928876,TOWER SEMICONDUCTOR LTD,exhibit_1-02.htm,2014-06-02 06:14:02,0001178913-14-001920,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/928876/000117891314001920/exhibit_1-02.htm
5497,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891314001920/0001178913-14-001920-index.htm,928876,TOWER SEMICONDUCTOR LTD,0001178913-14-001920.txt,2014-06-02 06:14:02,0001178913-14-001920,Complete submission text file,https://www.sec.gov/Archives/edgar/data/928876/000117891314001920/0001178913-14-001920.txt
5498,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891315001837/0001178913-15-001837-index.htm,928876,TOWER SEMICONDUCTOR LTD,zk1516859.htm,2015-05-29 16:01:00,0001178913-15-001837,,https://www.sec.gov/Archives/edgar/data/928876/000117891315001837/zk1516859.htm
5499,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891315001837/0001178913-15-001837-index.htm,928876,TOWER SEMICONDUCTOR LTD,exhibit_1-01.htm,2015-05-29 16:01:00,0001178913-15-001837,TOWER SEMICONDUCTOR LTD.,https://www.sec.gov/Archives/edgar/data/928876/000117891315001837/exhibit_1-01.htm
5500,TOWER SEMICONDUCTOR LTD,928876,http://www.sec.gov/Archives/edgar/data/928876/000117891315001837/0001178913-15-001837-index.htm,928876,TOWER SEMICONDUCTOR LTD,0001178913-15-001837.txt,2015-05-29 16:01:00,0001178913-15-001837,Complete submission text file,https://www.sec.gov/Archives/edgar/data/928876/000117891315001837/0001178913-15-001837.txt
5501,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312514222444/0001193125-14-222444-index.htm,943819,RESMED INC,d737586dsd.htm,2014-06-02 16:53:59,0001193125-14-222444,FORM SD,https://www.sec.gov/Archives/edgar/data/943819/000119312514222444/d737586dsd.htm
5502,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312514222444/0001193125-14-222444-index.htm,943819,RESMED INC,d737586dex102.htm,2014-06-02 16:53:59,0001193125-14-222444,EX-1.02,https://www.sec.gov/Archives/edgar/data/943819/000119312514222444/d737586dex102.htm
5503,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312514222444/0001193125-14-222444-index.htm,943819,RESMED INC,0001193125-14-222444.txt,2014-06-02 16:53:59,0001193125-14-222444,Complete submission text file,https://www.sec.gov/Archives/edgar/data/943819/000119312514222444/0001193125-14-222444.txt
5504,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312515202096/0001193125-15-202096-index.htm,943819,RESMED INC,d933035dsd.htm,2015-05-27 17:08:02,0001193125-15-202096,FORM SD,https://www.sec.gov/Archives/edgar/data/943819/000119312515202096/d933035dsd.htm
5505,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312515202096/0001193125-15-202096-index.htm,943819,RESMED INC,d933035dex101.htm,2015-05-27 17:08:02,0001193125-15-202096,EX-1.01,https://www.sec.gov/Archives/edgar/data/943819/000119312515202096/d933035dex101.htm
5506,RESMED INC,943819,http://www.sec.gov/Archives/edgar/data/943819/000119312515202096/0001193125-15-202096-index.htm,943819,RESMED INC,0001193125-15-202096.txt,2015-05-27 17:08:02,0001193125-15-202096,Complete submission text file,https://www.sec.gov/Archives/edgar/data/943819/000119312515202096/0001193125-15-202096.txt
5507,TERNIUM S.A.,1342874,http://www.sec.gov/Archives/edgar/data/1342874/000119312514219761/0001193125-14-219761-index.htm,1342874,Ternium S.A.,d734405dsd.htm,2014-05-30 15:52:38,0001193125-14-219761,SD,https://www.sec.gov/Archives/edgar/data/1342874/000119312514219761/d734405dsd.htm
5508,TERNIUM S.A.,1342874,http://www.sec.gov/Archives/edgar/data/1342874/000119312514219761/0001193125-14-219761-index.htm,1342874,Ternium S.A.,0001193125-14-219761.txt,2014-05-30 15:52:38,0001193125-14-219761,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1342874/000119312514219761/0001193125-14-219761.txt
5509,TERNIUM S.A.,1342874,http://www.sec.gov/Archives/edgar/data/1342874/000119312515201794/0001193125-15-201794-index.htm,1342874,Ternium S.A.,d930499dsd.htm,2015-05-27 15:15:00,0001193125-15-201794,FORM SD,https://www.sec.gov/Archives/edgar/data/1342874/000119312515201794/d930499dsd.htm
5510,TERNIUM S.A.,1342874,http://www.sec.gov/Archives/edgar/data/1342874/000119312515201794/0001193125-15-201794-index.htm,1342874,Ternium S.A.,0001193125-15-201794.txt,2015-05-27 15:15:00,0001193125-15-201794,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1342874/000119312515201794/0001193125-15-201794.txt
5511,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/0001144204-14-034959-index.htm,1138951,LEAPFROG ENTERPRISES INC,v380010_sd.htm,2014-06-02 14:57:06,0001144204-14-034959,FORM SD,https://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/v380010_sd.htm
5512,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/0001144204-14-034959-index.htm,1138951,LEAPFROG ENTERPRISES INC,v380010_ex1-02.htm,2014-06-02 14:57:06,0001144204-14-034959,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/v380010_ex1-02.htm
5513,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/0001144204-14-034959-index.htm,1138951,LEAPFROG ENTERPRISES INC,0001144204-14-034959.txt,2014-06-02 14:57:06,0001144204-14-034959,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1138951/000114420414034959/0001144204-14-034959.txt
5514,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/0001144204-15-034804-index.htm,1138951,LEAPFROG ENTERPRISES INC,v411914_sd.htm,2015-06-01 16:05:23,0001144204-15-034804,FORM SD,https://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/v411914_sd.htm
5515,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/0001144204-15-034804-index.htm,1138951,LEAPFROG ENTERPRISES INC,v411914_ex1-01.htm,2015-06-01 16:05:23,0001144204-15-034804,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/v411914_ex1-01.htm
5516,LEAPFROG ENTERPRISES INC,1138951,http://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/0001144204-15-034804-index.htm,1138951,LEAPFROG ENTERPRISES INC,0001144204-15-034804.txt,2015-06-01 16:05:23,0001144204-15-034804,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1138951/000114420415034804/0001144204-15-034804.txt
5517,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000144530514002445/0001445305-14-002445-index.htm,832101,IDEX CORP /DE/,iex-20131231xform_sd.htm,2014-06-02 15:34:48,0001445305-14-002445,SD,https://www.sec.gov/Archives/edgar/data/832101/000144530514002445/iex-20131231xform_sd.htm
5518,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000144530514002445/0001445305-14-002445-index.htm,832101,IDEX CORP /DE/,iex-20131231xex101.htm,2014-06-02 15:34:48,0001445305-14-002445,EX-1.02,https://www.sec.gov/Archives/edgar/data/832101/000144530514002445/iex-20131231xex101.htm
5519,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000144530514002445/0001445305-14-002445-index.htm,832101,IDEX CORP /DE/,0001445305-14-002445.txt,2014-06-02 15:34:48,0001445305-14-002445,Complete submission text file,https://www.sec.gov/Archives/edgar/data/832101/000144530514002445/0001445305-14-002445.txt
5520,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000083210115000023/0000832101-15-000023-index.htm,832101,IDEX CORP /DE/,iex-20141231xform_sd.htm,2015-06-01 17:02:54,0000832101-15-000023,SD,https://www.sec.gov/Archives/edgar/data/832101/000083210115000023/iex-20141231xform_sd.htm
5521,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000083210115000023/0000832101-15-000023-index.htm,832101,IDEX CORP /DE/,iex-20141231xex102.htm,2015-06-01 17:02:54,0000832101-15-000023,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/832101/000083210115000023/iex-20141231xex102.htm
5522,IDEX CORP /DE/,832101,http://www.sec.gov/Archives/edgar/data/832101/000083210115000023/0000832101-15-000023-index.htm,832101,IDEX CORP /DE/,0000832101-15-000023.txt,2015-06-01 17:02:54,0000832101-15-000023,Complete submission text file,https://www.sec.gov/Archives/edgar/data/832101/000083210115000023/0000832101-15-000023.txt
5523,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/0001164863-14-000024-index.htm,1164863,"ENPRO INDUSTRIES, INC",formsd-5x31x14.htm,2014-06-02 12:16:46,0001164863-14-000024,SD,https://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/formsd-5x31x14.htm
5524,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/0001164863-14-000024-index.htm,1164863,"ENPRO INDUSTRIES, INC",conflictmineralsreport-1.htm,2014-06-02 12:16:46,0001164863-14-000024,EXHIBIT,https://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/conflictmineralsreport-1.htm
5525,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/0001164863-14-000024-index.htm,1164863,"ENPRO INDUSTRIES, INC",0001164863-14-000024.txt,2014-06-02 12:16:46,0001164863-14-000024,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1164863/000116486314000024/0001164863-14-000024.txt
5526,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/0001164863-15-000020-index.htm,1164863,"ENPRO INDUSTRIES, INC",formsd-5x31x15.htm,2015-06-01 14:18:43,0001164863-15-000020,SD,https://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/formsd-5x31x15.htm
5527,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/0001164863-15-000020-index.htm,1164863,"ENPRO INDUSTRIES, INC",conflictmineralsreportexhi.htm,2015-06-01 14:18:43,0001164863-15-000020,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/conflictmineralsreportexhi.htm
5528,"ENPRO INDUSTRIES, INC",1164863,http://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/0001164863-15-000020-index.htm,1164863,"ENPRO INDUSTRIES, INC",0001164863-15-000020.txt,2015-06-01 14:18:43,0001164863-15-000020,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1164863/000116486315000020/0001164863-15-000020.txt
5529,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157-index.htm,78239,PVH CORP. /DE/,formsd.htm,2014-06-02 17:11:18,0001140361-14-024157,PVH CORP SD 12-31-2013,https://www.sec.gov/Archives/edgar/data/78239/000114036114024157/formsd.htm
5530,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157-index.htm,78239,PVH CORP. /DE/,ex1_02.htm,2014-06-02 17:11:18,0001140361-14-024157,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/78239/000114036114024157/ex1_02.htm
5531,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157-index.htm,78239,PVH CORP. /DE/,0001140361-14-024157.txt,2014-06-02 17:11:18,0001140361-14-024157,Complete submission text file,https://www.sec.gov/Archives/edgar/data/78239/000114036114024157/0001140361-14-024157.txt
5532,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036115022561/0001140361-15-022561-index.htm,78239,PVH CORP. /DE/,formsd.htm,2015-06-01 13:07:06,0001140361-15-022561,PVH CORP SD 12-31-2014,https://www.sec.gov/Archives/edgar/data/78239/000114036115022561/formsd.htm
5533,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036115022561/0001140361-15-022561-index.htm,78239,PVH CORP. /DE/,exhibit1_01.htm,2015-06-01 13:07:06,0001140361-15-022561,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/78239/000114036115022561/exhibit1_01.htm
5534,PVH CORP. /DE/,78239,http://www.sec.gov/Archives/edgar/data/78239/000114036115022561/0001140361-15-022561-index.htm,78239,PVH CORP. /DE/,0001140361-15-022561.txt,2015-06-01 13:07:06,0001140361-15-022561,Complete submission text file,https://www.sec.gov/Archives/edgar/data/78239/000114036115022561/0001140361-15-022561.txt
5535,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272-index.htm,108772,XEROX CORP,d726388dsd.htm,2014-05-29 09:00:33,0001193125-14-216272,FORM SD,https://www.sec.gov/Archives/edgar/data/108772/000119312514216272/d726388dsd.htm
5536,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272-index.htm,108772,XEROX CORP,d726388dex102.htm,2014-05-29 09:00:33,0001193125-14-216272,EX-1.02,https://www.sec.gov/Archives/edgar/data/108772/000119312514216272/d726388dex102.htm
5537,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272-index.htm,108772,XEROX CORP,g726388g01a02.jpg,2014-05-29 09:00:33,0001193125-14-216272,GRAPHIC,https://www.sec.gov/Archives/edgar/data/108772/000119312514216272/g726388g01a02.jpg
5538,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272-index.htm,108772,XEROX CORP,0001193125-14-216272.txt,2014-05-29 09:00:33,0001193125-14-216272,Complete submission text file,https://www.sec.gov/Archives/edgar/data/108772/000119312514216272/0001193125-14-216272.txt
5539,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175-index.htm,108772,XEROX CORP,d925255dsd.htm,2015-05-18 10:00:35,0001193125-15-191175,SD,https://www.sec.gov/Archives/edgar/data/108772/000119312515191175/d925255dsd.htm
5540,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175-index.htm,108772,XEROX CORP,d925255dex101.htm,2015-05-18 10:00:35,0001193125-15-191175,EX-1.01,https://www.sec.gov/Archives/edgar/data/108772/000119312515191175/d925255dex101.htm
5541,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175-index.htm,108772,XEROX CORP,g925255g01c66.jpg,2015-05-18 10:00:35,0001193125-15-191175,GRAPHIC,https://www.sec.gov/Archives/edgar/data/108772/000119312515191175/g925255g01c66.jpg
5542,XEROX CORP,108772,http://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175-index.htm,108772,XEROX CORP,0001193125-15-191175.txt,2015-05-18 10:00:35,0001193125-15-191175,Complete submission text file,https://www.sec.gov/Archives/edgar/data/108772/000119312515191175/0001193125-15-191175.txt
5543,VASCULAR SOLUTIONS INC,1030206,http://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/0001140361-14-023934-index.htm,1030206,VASCULAR SOLUTIONS INC,formsd.htm,2014-06-02 11:36:59,0001140361-14-023934,"VASCULAR SOLUTIONS, INC SD 12-31-2013",https://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/formsd.htm
5544,VASCULAR SOLUTIONS INC,1030206,http://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/0001140361-14-023934-index.htm,1030206,VASCULAR SOLUTIONS INC,ex1_02.htm,2014-06-02 11:36:59,0001140361-14-023934,EXHIBIT 1.02,https://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/ex1_02.htm
5545,VASCULAR SOLUTIONS INC,1030206,http://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/0001140361-14-023934-index.htm,1030206,VASCULAR SOLUTIONS INC,0001140361-14-023934.txt,2014-06-02 11:36:59,0001140361-14-023934,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1030206/000114036114023934/0001140361-14-023934.txt
5546,VASCULAR SOLUTIONS INC,1030206,http://www.sec.gov/Archives/edgar/data/1030206/000114036115022142/0001140361-15-022142-index.htm,1030206,VASCULAR SOLUTIONS INC,formsd.htm,2015-05-28 17:49:10,0001140361-15-022142,"VASCULAR SOLUTIONS, INC SD 12-31-2014",https://www.sec.gov/Archives/edgar/data/1030206/000114036115022142/formsd.htm
5547,VASCULAR SOLUTIONS INC,1030206,http://www.sec.gov/Archives/edgar/data/1030206/000114036115022142/0001140361-15-022142-index.htm,1030206,VASCULAR SOLUTIONS INC,ex1_01.htm,2015-05-28 17:49:10,0001140361-15-022142,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1030206/000114036115022142/ex1_01.htm
